code,company_name,sector_33,market_cap_repaired,moat_p,change_p,future_p,price_p_repaired,price_p_asis,total_repaired,total_asis
7991,"MAMIYA-OP CO.,LTD",Machinery,11024823600.0,79.31841421346749,96.95805659429593,88.18135506877228,95.746306673459,51.069791136016306,90.05103313749868,78.881904253138
6345,AICHI CORPORATION,Machinery,100357894600.0,71.55279251329293,25.111151420438688,88.18135506877228,48.36984207845135,51.069791136016306,58.30378527023881,58.97877253463005
6750,"ELECOM CO.,LTD.",Electric Appliances,129883971420.0,71.1143180585645,51.57015683429145,95.72083545593479,43.70860927152318,51.069791136016306,65.52847990507848,67.36877537120176
6436,Amano Corporation,Machinery,254469659886.0,75.0244904095363,73.86814198805604,88.18135506877228,39.55680081507896,51.069791136016306,69.15769707036088,72.03594465059523
4441,Tobila Systems Inc.,Information & Communication,11596292400.0,81.12049583906916,68.68968019199644,66.17422312786552,19.96943453897096,51.069791136016306,58.988458424475525,66.76354757373686
2433,HAKUHODO DY HOLDINGS INCORPORATED,Services,415329235398.0,57.07209098004623,30.67182005916169,54.3555781966378,37.086092715231786,51.069791136016306,44.796395487769374,48.292320092965504
6820,ICOM INCORPORATED,Electric Appliances,42612275600.0,46.84212055529672,38.588658815649936,95.72083545593479,67.3713703515028,51.069791136016306,62.13074629459606,58.05535149072443
6915,"CHIYODA INTEGRE CO.,LTD.",Electric Appliances,28178417610.0,62.73678121116352,19.723586537924877,95.72083545593479,87.74834437086093,51.069791136016306,66.48238689397103,57.31274858525987
6291,"AIRTECH JAPAN,LTD.",Machinery,12494637720.0,58.61948466718876,52.016185745381485,88.18135506877228,68.77228731533367,51.069791136016306,66.89732819916904,62.471704154339704
9104,"Mitsui O.S.K.Lines,Ltd.",Marine Transportation,1881722159895.0,62.52214740733739,55.41999218619189,22.69485481406011,87.72287315333674,99.64340295466123,57.08996689023153,60.07009934056265
6597,HPC SYSTEMS Inc.,Electric Appliances,21163980000.0,69.19110897215506,47.759195177764134,95.72083545593479,5.807437595517065,51.069791136016306,54.619644300342756,65.93523268546757
6599,"EBRAINS,INC.",Electric Appliances,5160780000.0,60.996519932317064,11.9924931629179,95.72083545593479,47.962302598064184,51.069791136016306,54.168037787308485,54.944909921796516
6463,"TPR CO.,LTD.",Machinery,45855613323.0,45.8781247061122,55.620081486856066,88.18135506877228,97.04533876719307,51.069791136016306,71.68122500723341,60.187338099439216
1911,"Sumitomo Forestry Co.,Ltd.",Construction,794645325146.0,40.24026846329106,62.79215270413574,22.69485481406011,85.58329088130412,99.79623025980642,52.82764171569776,56.38087656032333
6489,"Maezawa Industries,Inc.",Machinery,31093526412.0,68.61274791049283,65.14243455935704,88.18135506877228,65.38461538461539,51.069791136016306,71.83028823080937,68.25158216865961
6328,"EBARA JITSUGYO CO.,LTD.",Machinery,27577573200.0,58.249989355694524,61.48610258413797,88.18135506877228,75.21650534895568,51.069791136016306,70.78348808939012,64.74680953615527
2344,"HEIAN CEREMONY SERVICE CO.,LTD.",Services,17890462235.0,62.94275489271522,45.008734721214495,54.3555781966378,63.70351502801834,51.069791136016306,56.50264570964646,53.34421473664595
7723,"Aichi Tokei Denki Co.,Ltd.",Precision Instruments,44624342400.0,45.28179990482718,34.18287101635318,95.72083545593479,62.20071319409068,51.069791136016306,59.34655489280145,56.56382437828286
1925,"DAIWA HOUSE INDUSTRY CO.,LTD.",Construction,2607331399830.0,48.0815485884049,46.61556064073227,22.69485481406011,73.61181864493122,99.59246051961284,47.750945672032124,54.24610614070253
6486,"EAGLE INDUSTRY CO.,LTD.",Machinery,130850362209.0,44.487158306995,29.664117876876713,88.18135506877228,59.04228222109017,51.069791136016306,55.34372836843354,53.35060559716507
5803,Fujikura Ltd.,Nonferrous Metals,1292735526117.0,68.78952738961351,78.15133671931684,78.62964849719816,33.622007131940904,1.935812531839022,64.79812993451736,56.876581284491884
6737,EIZO Corporation,Electric Appliances,107012672000.0,49.226912595497836,16.708098453982252,95.72083545593479,44.85481406011207,51.069791136016306,51.62766514138174,53.1814094103578
6146,DISCO CORPORATION,Machinery,6911887816400.0,92.05892783966965,78.94499637216052,88.18135506877228,4.304635761589404,1.782985226693836,65.87247876054796,65.24206612682407
6951,JEOL Ltd.,Electric Appliances,367651502600.0,71.73722265904917,68.68959647262376,95.72083545593479,22.8476821192053,51.069791136016306,64.74883417670324,71.804361430906
6718,"AIPHONE CO.,LTD.",Electric Appliances,43894148400.0,41.148873582386926,46.44368476865547,95.72083545593479,71.95618950585838,51.069791136016306,63.81739582820889,58.595796235748374
7409,"AeroEdge Co.,Ltd",Transportation Equipment,11607004580.0,74.82690806320528,68.67689903443656,47.809475292919004,27.992868059093222,51.069791136016306,54.82653761241352,60.59576838164429
6157,"NS TOOL CO.,LTD.",Machinery,21081418164.0,76.42473038823775,17.12002567394095,88.18135506877228,45.415180845644414,51.069791136016306,56.78532299414885,58.19897556674182
2181,"PERSOL HOLDINGS CO.,LTD.",Services,551450650260.0,79.64963871102194,5.567142936875593,54.3555781966378,30.4635761589404,51.069791136016306,42.508984000868935,47.66053774513791
3433,"TOCALO Co.,Ltd.",Metal Products,189662726000.0,83.35470609861503,48.979293408494726,78.62964849719816,20.020376974019356,51.069791136016306,57.74600624458182,65.50835978508105
6382,TRINITY INDUSTRIAL CORPORATION,Machinery,20780223000.0,55.015074987469994,84.48562817435953,88.18135506877228,88.0539989811513,51.069791136016306,78.93401430293827,69.68796234165453
7715,"NAGANO KEIKI CO.,LTD.",Precision Instruments,65010527920.0,61.455044615840976,66.61832338003013,95.72083545593479,53.948038716250636,51.069791136016306,69.43556054201414,68.71599864695555
3891,NIPPON KODOSHI CORPORATION,Pulp and Paper,84592693460.0,68.5593455410261,10.944549868839651,22.69485481406011,9.67906265919511,51.069791136016306,27.96945322078024,38.31713533998554
6590,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,68371680000.0,65.25888394670027,70.76321370765194,95.72083545593479,63.754457463066736,0.815078960774325,73.87434764333842,58.13950301776532
7965,Zojirushi Corporation,Electric Appliances,90201240800.0,56.52539802357188,56.62608137523023,95.72083545593479,53.61691288843606,51.069791136016306,65.62230693579323,64.9855264976883
6309,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,49541928500.0,51.877229550037676,64.00630685940727,88.18135506877228,53.871625063678046,51.069791136016306,64.48412913547382,63.78367065355839
5821,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,54292814500.0,61.115209672220274,14.66542948038176,78.62964849719816,29.623025980641877,51.069791136016306,46.00832840761051,51.37001969645412
6798,SMK Corporation,Electric Appliances,22217888000.0,20.68237699439863,43.82656136630017,95.72083545593479,38.69077941925624,51.069791136016306,49.730138308972464,52.82489123816248
6333,TEIKOKU CORPORATION,Machinery,47369261576.0,79.08866323276625,43.28537143495005,88.18135506877228,52.190524707080996,51.069791136016306,65.6864786108924,65.40629521812622
6856,"HORIBA,Ltd.",Electric Appliances,1117302302960.0,72.151467154153,48.964056482670095,95.72083545593479,13.958227203260316,1.1207335710646968,57.698646574004556,54.48927316595565
5711,Mitsubishi Materials Corporation,Nonferrous Metals,665856133915.0,14.047432136329583,38.550399062343025,78.62964849719816,51.451859398879265,97.96230259806418,45.66983477368751,57.29744557348374
9672,"TOKYOTOKEIBA CO.,LTD.",Services,121984534990.0,84.61717714336703,44.447507953340406,54.3555781966378,54.48293428425879,51.069791136016306,59.475799394401,58.62251360734038
6272,"RHEON AUTOMATIC MACHINERY CO.,LTD.",Machinery,38510213400.0,73.57051602593229,63.27928782720322,88.18135506877228,67.04024452368823,51.069791136016306,73.017850861399,69.02523751448102
6841,YOKOGAWA ELECTRIC CORPORATION,Electric Appliances,1314229224570.0,73.09902348216319,78.67237818831278,95.72083545593479,18.848700967906264,3.3622007131940905,66.58523452357926,62.713609459901214
9532,"OSAKA GAS CO.,LTD.",Electric Power and Gas,2119435320000.0,49.36100102965409,14.258051013004408,78.62964849719816,45.28782475802343,98.01324503311258,46.88413132447002,60.06548639324231
4658,"Nippon Air Conditioning Services Co.,Ltd.",Services,54770443200.0,48.174458608231376,70.96427973433052,84.87009679062659,29.801324503311257,51.069791136016306,58.45253990912494,63.7696565673012
7734,"RIKEN KEIKI CO.,LTD.",Precision Instruments,165608653000.0,78.30181210168183,33.40349946977731,95.72083545593479,25.598573611818644,51.069791136016306,58.256180159803144,64.62398454085256
6458,SINKO INDUSTRIES LTD.,Machinery,86073397025.0,73.74248276336245,78.23159569124294,88.18135506877228,56.31686194600102,51.069791136016306,74.11807386734468,72.8063061648485
6229,OKUMURA ENGINEERING corp.,Machinery,7016057200.0,53.46503626154785,40.884411452810184,88.18135506877228,69.79113601630158,51.069791136016306,63.08048469985797,58.40014847978665
5869,"WASEDA GAKUSHUKENKYUKAI CO.,LTD.",Services,12361709250.0,83.14160238849955,49.15407155215716,54.3555781966378,46.25573102394294,51.069791136016306,58.226745790309366,59.4302608183277
6357,"Sansei Technologies,Inc.",Machinery,48795403770.0,40.647565038197776,86.34975163252777,88.18135506877228,48.42078451349974,51.069791136016306,65.8998640632494,66.56211571887853
6810,"Maxell,Ltd.",Electric Appliances,84988361000.0,45.58470103689663,46.043087570463804,95.72083545593479,69.81660723382578,51.069791136016306,64.29130782428025,59.604603799827885
6037,"RAKUMACHI,INC.",Services,20079181200.0,96.02417242917072,77.17826645085674,54.3555781966378,24.09577177789098,51.069791136016306,62.91344721363905,69.65695205317039
6277,HOSOKAWA MICRON CORPORATION,Machinery,76926543120.0,57.72027633132329,19.238376960428646,88.18135506877228,44.67651553744268,51.069791136016306,52.45413097449173,54.052449874135135
6336,"ISHII HYOKI CO.,LTD.",Machinery,10064693520.0,50.72698080895398,11.388206731037563,88.18135506877228,64.67142129393784,51.069791136016306,53.741990975675414,50.34158343619503
3763,Pro-Ship Incorporated,Information & Communication,20324028000.0,90.51858284355123,61.47770274041413,66.17422312786552,51.70657157412124,51.069791136016306,67.46927007148803,67.31007496196179
6381,ANEST IWATA Corporation,Machinery,62907087845.0,70.62380002580962,35.231400346040076,88.18135506877228,56.85175751400917,51.069791136016306,62.72207823865778,61.276586644159565
9531,"TOKYO GAS CO.,LTD.",Electric Power and Gas,2283411624325.0,46.57158294227175,3.537645811240721,78.62964849719816,51.65562913907285,98.87926642893531,45.09862659744587,56.90453591991148
6875,MegaChips Corporation,Electric Appliances,211330314000.0,33.67892036848113,2.40645755427806,95.72083545593479,21.395822720326034,51.069791136016306,38.30050902475501,45.719001128677576
6430,"DAIKOKU DENKI CO.,LTD.",Machinery,30849726720.0,84.60527784510069,94.26075793938716,88.18135506877228,88.66530820173205,51.069791136016306,88.92817476374805,79.52929549731911
3407,ASAHI KASEI CORPORATION,Chemicals,2400799257376.0,43.460947322443054,60.89646704247363,78.62964849719816,41.84921039225675,97.809475292919,56.209068313592894,70.19913453875846
6340,SHIBUYA CORPORATION,Machinery,112187158735.0,57.60474996556488,78.72046101467879,88.18135506877228,62.073357106469686,51.069791136016306,71.64498078887141,68.89408929625806
6932,ENDO Lighting Corporation,Electric Appliances,37797573318.0,54.06764084793424,69.79921303789698,95.72083545593479,77.1013754457463,51.069791136016306,74.17226619687807,67.66437011944558
6832,"AOI ELECTRONICS CO.,LTD.",Electric Appliances,32017941000.0,31.380817128156004,52.31905452921806,95.72083545593479,40.75394803871625,51.069791136016306,55.04366378800628,57.62262456233129
6118,"AIDA ENGINEERING,LTD.",Machinery,63292593100.0,35.947689521370634,70.37715577384607,88.18135506877228,67.57514009169638,51.069791136016306,65.52033511392133,61.39399787500132
6412,Heiwa Corporation,Machinery,193309429600.0,49.91940265848973,28.008623095384273,88.18135506877228,60.62149770759042,51.069791136016306,56.682719632559184,54.29479298966565
6804,Hosiden Corporation,Electric Appliances,137549680152.0,34.66839905483836,13.335826310208182,95.72083545593479,57.463066734589916,51.069791136016306,50.29703188889281,48.69871298924941
7276,"KOITO MANUFACTURING CO.,LTD.",Electric Appliances,772641915556.0,50.25770790456435,30.360049115365292,95.72083545593479,48.47172694854814,51.069791136016306,56.20257985610314,56.852095902970184
6420,GALILEI CO.LTD.,Machinery,133813826800.0,65.91215806379947,71.93210358877045,88.18135506877228,55.807437595517065,51.069791136016306,70.45826357921482,69.27385196433963
6768,TAMURA CORPORATION,Electric Appliances,89377444878.0,32.689560726042004,39.113411843500586,95.72083545593479,27.865511971472237,51.069791136016306,48.8473299992374,54.64839979037342
6459,DAIWA INDUSTRIES LTD.,Machinery,85003628430.0,62.92665382696519,23.796673550259527,88.18135506877228,43.683138053998974,51.069791136016306,54.646955124998996,56.493618395503326
4062,"IBIDEN CO.,LTD.",Electric Appliances,3049001869815.0,60.79370165209805,8.695205670592175,95.72083545593479,5.476311767702496,0.15282730514518594,42.67151363658188,41.34064252094255
6482,Yushin Company,Machinery,22496782026.0,42.901457383531884,41.669196852151586,88.18135506877228,76.43912379011716,51.069791136016306,62.29778327364322,55.95545011011801
9449,"GMO internet group,Inc.",Information & Communication,336016602900.0,82.74649053782514,2.2261539320198693,66.17422312786552,46.48497198166072,51.069791136016306,49.40795989484281,50.55416468343171
6474,NACHI-FUJIKOSHI CORP.,Machinery,126766903680.0,31.004007688296895,12.143411285371435,88.18135506877228,64.2384105960265,51.069791136016306,48.891796159616774,45.59964129461423
6016,Japan Engine Corporation,Transportation Equipment,70256244000.0,73.56056239094316,98.12923480493386,47.809475292919004,23.357106469689253,51.069791136016306,60.714094739621316,67.64226590620308
5208,"Arisawa Mfg.Co.,Ltd.",Chemicals,77821221288.0,59.8388022085024,70.8676675782776,78.62964849719816,32.22109016811004,51.069791136016306,60.389302113022055,65.10147735499862
7979,SHOFU INC.,Precision Instruments,64621315404.0,70.20621892652545,69.69057319863816,95.72083545593479,41.69638308711156,51.069791136016306,69.32850266705249,71.67185467927868
6432,"TAKEUCHI MFG.CO.,LTD.",Machinery,307795250000.0,68.01421633102834,27.03488307194285,88.18135506877228,50.35659704533877,51.069791136016306,58.39676287927057,58.57506140193995
6652,IDEC CORPORATION,Electric Appliances,97172466075.0,42.783483346771106,2.533738907183122,95.72083545593479,30.590932246561387,51.069791136016306,42.9072474891126,48.02696221147633
6104,"SHIBAURA MACHINE CO.,LTD.",Machinery,95115201650.0,47.9013266937901,88.67946642853155,88.18135506877228,78.83341823739175,51.069791136016306,75.89889160712143,68.95798483177757
4047,"KANTO DENKA KOGYO CO.,LTD.",Chemicals,203633013000.0,45.00150741470351,1.976028352960875,78.62964849719816,10.494141619969435,51.069791136016306,34.025331471208,44.169243850219715
6039,"Japan Animal Referral Medical Center Co.,Ltd.",Services,2550412800.0,67.29868883453133,69.13997879109226,54.3555781966378,90.06622516556291,51.069791136016306,70.21511774695608,60.46600923956942
7318,"SERENDIP HOLDINGS Co.,Ltd.",Transportation Equipment,10274957875.0,31.105799700246656,88.80610593291289,47.809475292919004,69.84207845134998,51.069791136016306,59.39086484435713,54.697793015523715
4626,"TAIYO HOLDINGS CO.,LTD.",Chemicals,277328418975.0,68.91153432516997,66.79988279287826,78.62964849719816,17.982679572083548,51.069791136016306,58.08093629683249,66.35271418781568
6952,"CASIO COMPUTER CO.,LTD.",Electric Appliances,410255498786.0,41.79476955870748,17.138723000502317,95.72083545593479,20.784513499745287,4.228222109016811,43.85971037872247,39.720637531040346
4204,"Sekisui Chemical Co.,Ltd.",Chemicals,962606085500.0,56.514492143353394,39.15203438075571,78.62964849719816,57.79419256240449,98.42078451349975,58.02259189592793,68.17923988370175
6862,MINATO HOLDINGS INC.,Electric Appliances,16115910450.0,21.321139344839565,33.951303231567785,95.72083545593479,13.168619460010188,51.069791136016306,41.04047437308808,50.51576729208961
