code,F_ROA,F_CFO,F_DROA,F_ACCRUAL,F_DMARGIN,F_DTURN,F_DLEVER,F_DLIQUID,EQ_OFFER,available_signal_score,available_signal_count,available_signal_max,implemented_signals,missing_signals,reason_for_missing,score_label
1905,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1909,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1911,1,1,0,0,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1914,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1921,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1925,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1926,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1928,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1929,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1930,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1934,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1938,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1939,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1941,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1942,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1944,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1945,1,0,0,0,,0,0,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1946,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1948,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1950,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1951,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1952,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1959,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1960,1,0,1,0,,1,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1961,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1963,0,1,0,1,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1964,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1965,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1966,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1967,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1968,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1969,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1972,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1975,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1976,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1979,1,0,0,0,,0,1,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1980,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1981,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1982,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1992,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1994,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
1997,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2001,1,1,0,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2002,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2003,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2004,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2009,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2053,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2055,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2060,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2108,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2109,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2112,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2114,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2121,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2122,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2124,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2127,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2130,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2136,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2138,1,0,1,0,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2139,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2146,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2152,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2153,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2156,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2157,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2158,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2162,0,1,0,1,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2163,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2164,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2168,0,1,0,1,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2169,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2173,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2175,1,1,0,0,,1,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2179,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2180,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2181,1,0,0,0,,0,0,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2183,0,1,0,1,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2185,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2186,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2195,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2198,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2201,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2204,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2206,1,1,0,1,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2207,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2208,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2209,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2211,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2212,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2215,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2216,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2217,1,1,0,0,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2220,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2221,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2222,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2224,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2226,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2229,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2264,1,0,0,0,,1,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2266,1,0,1,0,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2267,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2268,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
2269,1,1,0,1,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
