code_n,code,company_name,sector,transformation_score,emerging_score,dual_combined_score,bridge_score,transformation_grade,emerging_grade,role_candidate,final_role,ai_keyword_only_flag,low_pbr_only_flag,base_hard_exclusion_flag
7245,7245,"DAIDO METAL CO.,LTD.",Transportation Equipment,66.40623451664393,16.224,41.31511725832197,72.52342898415418,B,C,Transformation Core,,False,False,False
6463,6463,"TPR CO.,LTD.",Machinery,76.45210657631597,15.684134615384616,46.06812059585029,82.13956770788288,B,D,Transformation Core,,True,False,False
2613,2613,"J-OIL MILLS, INC.",Foods,74.16717148286926,12.524903846153846,43.34603766451155,76.7919443155781,B,C,Transformation Core,,False,False,False
2670,2670,"ABC-MART,INC.",Retail Trade,48.75561958913924,22.879,35.817309794569624,62.81559077402659,C,C,Bridge / Diversifier,,False,False,False
8255,8255,Axial Retailing Inc.,Retail Trade,69.71609813175422,19.589230769230767,44.652664450492495,78.43476306337391,B,C,Transformation Core,,False,False,False
5408,5408,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,59.907406598940085,10.556153846153846,35.231780222546966,73.03998272032614,C,C,Bridge / Diversifier,,False,False,False
7606,7606,UNITED ARROWS LTD.,Retail Trade,58.68935275851041,23.138615384615377,40.91398407156289,72.37005310808982,C,C,Bridge / Diversifier,,False,False,False
6849,6849,NIHON KOHDEN CORPORATION,Electric Appliances,43.47486764713112,23.00532692307692,33.24009728510402,59.91117720592213,C,D,Bridge / Diversifier,,True,False,False
9543,9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,55.585225264157486,14.216384615384614,34.90080493977105,66.57187389528663,C,C,Bridge / Diversifier,,False,False,False
4206,4206,"Aica Kogyo Company,Limited",Chemicals,66.90756069403892,18.41334615384615,42.660453423942535,72.79915838172141,B,D,Transformation Core,,True,False,False
4631,4631,DIC Corporation,Chemicals,72.02673159699194,17.356403846153846,44.691567721572895,79.70561146925465,B,D,Transformation Core,,True,False,False
6995,6995,"TOKAI RIKA CO.,LTD.",Transportation Equipment,68.00251615665836,15.213403846153843,41.6079600014061,73.40138388616211,B,C,Transformation Core,,False,False,False
7832,7832,Bandai Namco Holdings Inc.,Other Products,74.06656808361896,22.463538461538462,48.26505327257871,80.82752153689952,B,C,Transformation Core,,False,False,False
4534,4534,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,58.847409028031265,19.04730769230769,38.947358360169474,68.3660749654172,C,C,Bridge / Diversifier,,False,False,False
8217,8217,"OKUWA CO.,LTD.",Retail Trade,66.63588374458409,18.89925,42.76756687229204,76.74064515043034,B,C,Transformation Core,,False,False,False
1766,1766,TOKEN CORPORATION,Construction,65.81247997528712,13.04355769230769,39.4280188337974,72.19686398640792,B,D,Transformation Core,,True,False,False
7994,7994,OKAMURA CORPORATION,Other Products,41.102127904803915,20.561192307692306,30.83166010624811,58.60617034764216,C,C,Bridge / Diversifier,,False,False,False
9603,9603,"H.I.S.Co.,Ltd.",Services,66.62056298268979,25.99059615384615,46.30557956826797,72.64130964047939,B,D,Transformation Core,,True,False,False
6580,6580,"Writeup Co.,Ltd.",Services,58.555910031723926,24.28113461538461,41.41852232355427,72.29665960835725,C,D,Bridge / Diversifier,,True,False,False
6418,6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,78.68852940931681,16.823999999999998,47.756264704658406,83.36960026603333,A,D,Transformation Core,,True,False,False
3092,3092,"ZOZO,Inc.",Retail Trade,60.01154032030489,22.368211538461537,41.18987592938321,73.09725626707677,C,C,Bridge / Diversifier,,False,False,False
9247,9247,TRE HOLDINGS CORPORATION,Services,69.94892760493289,21.91140384615385,45.93016572554337,74.4719101827131,B,D,Transformation Core,,True,False,False
3479,3479,TKP Corporation,Real Estate,58.2319925900526,19.79905769230769,39.01552514118015,68.02759592452894,C,C,Bridge / Diversifier,,False,False,False
9980,9980,MRK HOLDINGS INC.,Retail Trade,65.79357287193893,21.97309615384615,43.883334512892546,76.2773741704755,C,C,Bridge / Diversifier,,False,False,False
9974,9974,"Belc CO.,LTD.",Retail Trade,64.44751310841244,19.23448076923077,41.8409969388216,75.53704130053593,C,C,Bridge / Diversifier,,False,False,False
6209,6209,NPR-RIKEN CORPORATION,Machinery,63.688152011927315,17.056211538461532,40.37218177519442,71.02848360656003,C,D,Bridge / Diversifier,,True,False,False
6923,6923,"Stanley Electric Co.,Ltd.",Electric Appliances,66.25392463137003,16.475,41.36446231568502,76.53056763816261,B,D,Transformation Core,,True,False,False
5929,5929,Sanwa Holdings Corporation,Metal Products,73.9312716168149,21.652826923076923,47.792049269945906,80.75310848015728,B,C,Transformation Core,,False,False,False
4927,4927,POLA ORBIS HOLDINGS INC.,Chemicals,61.96740961040672,24.233769230769227,43.10058942058797,74.17298437663278,C,D,Bridge / Diversifier,,True,False,False
3050,3050,"DCM Holdings Co.,Ltd.",Retail Trade,60.60298428439542,17.472961538461536,39.03797291142848,69.33164135641749,C,C,Bridge / Diversifier,,False,False,False
4112,4112,"Hodogaya Chemical Co.,Ltd.",Chemicals,68.07288594016953,16.604749999999996,42.33881797008476,77.53099635800233,B,D,Transformation Core,,True,False,False
6287,6287,SATO CORPORATION,Machinery,67.74922091621981,22.19617307692307,44.97269699657144,73.26207150392091,B,D,Transformation Core,,True,False,False
7453,7453,"RYOHIN KEIKAKU CO.,LTD.",Retail Trade,69.49749866777826,24.758999999999997,47.12824933388913,72.17816972182351,B,C,Transformation Core,,False,False,False
2201,2201,"Morinaga & Co.,Ltd.",Foods,46.759980384620135,20.588211538461536,33.674095961540836,61.71798921154108,C,C,Bridge / Diversifier,,False,False,False
9404,9404,"Nippon Television Holdings,Inc.",Information & Communication,60.08756093564209,18.136884615384616,39.11222277551335,69.04815851460316,C,D,Bridge / Diversifier,,True,False,False
7610,7610,"TAY TWO CO.,LTD.",Retail Trade,70.63152273168996,17.25105769230769,43.94129021199882,78.93824659333856,B,C,Transformation Core,,False,False,False
7984,7984,"KOKUYO CO.,LTD.",Other Products,53.37102851321499,21.94957692307692,37.66030271814596,65.35406568226826,C,C,Bridge / Diversifier,,False,False,False
7600,7600,"Japan Medical Dynamic Marketing,INC.",Precision Instruments,46.93197566949797,18.205673076923073,32.568824373210525,61.81258661822389,C,C,Bridge / Diversifier,,False,False,False
5970,5970,G-TEKT CORPORATION,Metal Products,64.94894614334204,13.045153846153845,38.99704999474794,75.81282946974721,C,C,Bridge / Diversifier,,False,False,False
7599,7599,IDOM Inc.,Wholesale Trade,44.97262970102607,17.070961538461535,31.02179561974381,60.734946335564345,C,C,Bridge / Diversifier,,False,False,False
5851,5851,RYOBI LIMITED,Nonferrous Metals,67.04428099959324,9.571192307692309,38.30773665364278,76.96526364068538,B,D,Transformation Core,,True,False,False
2206,2206,"Ezaki Glico Co.,Ltd.",Foods,58.87792131033669,20.763557692307693,39.820739501322194,68.3828567206852,C,C,Bridge / Diversifier,,False,False,False
3697,3697,SHIFT Inc.,Information & Communication,61.22519983242097,92.42896153846154,76.82708068544125,90.92683793706294,C,A,Dual Moat,Dual Moat,False,False,False
1301,1301,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",56.08315698293062,13.461865384615384,34.772511183773,66.84573634061185,C,C,Bridge / Diversifier,,False,False,False
9409,9409,TV Asahi Holdings Corporation,Information & Communication,54.16949864606181,17.06980769230769,35.619653169184744,65.793224255334,C,D,Bridge / Diversifier,,True,False,False
9706,9706,"Japan Airport Terminal Co.,ltd.",Real Estate,63.77668643720719,21.29026923076923,42.53347783398821,66.98626844955487,C,C,Bridge / Diversifier,,False,False,False
9936,9936,OHSHO FOOD SERVICE CORP.,Retail Trade,64.81386952127305,22.483480769230766,43.64867514525191,75.73853732760927,C,C,Bridge / Diversifier,,False,False,False
6395,6395,TADANO LTD.,Machinery,18.244249363229756,17.006999999999998,17.625624681614877,46.03433714977638,C,D,Bridge / Diversifier,,True,False,False
8835,8835,TAIHEIYO KOUHATSU INCORPORATED,Wholesale Trade,55.153643414756495,8.234307692307691,31.69397555353209,70.42541296902516,C,C,Bridge / Diversifier,,False,False,False
7550,7550,"ZENSHO HOLDINGS CO.,LTD.",Retail Trade,73.64051107419358,24.64826923076923,49.14439015248141,80.59319018171556,B,C,Transformation Core,,False,False,False
6436,6436,Amano Corporation,Machinery,64.46704206019078,22.640673076923072,43.55385756855692,71.45687313310493,C,D,Bridge / Diversifier,,True,False,False
8291,8291,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade,56.045783342005166,17.606096153846153,36.82593974792566,70.91608992901193,C,C,Bridge / Diversifier,,False,False,False
4996,4996,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,58.907823630590485,13.51286538461538,36.21034450760293,68.39930299682479,C,D,Bridge / Diversifier,,True,False,False
9990,9990,SAC'S BAR HOLDINGS INC.,Retail Trade,69.45392561256399,18.46575,43.959837806282,78.2905681778193,B,C,Transformation Core,,False,False,False
4401,4401,ADEKA CORPORATION,Chemicals,66.50758446911217,18.13142307692308,42.31950377301763,72.5791714580117,B,D,Transformation Core,,True,False,False
5480,5480,"Nippon Yakin kogyo Co.,Ltd.",Iron and Steel,47.126622360005506,12.347826923076925,29.737224641541214,61.91964229800304,D,C,Bridge / Diversifier,,False,True,False
7942,7942,JSP Corporation,Chemicals,66.44578051934396,17.197499999999998,41.82164025967198,72.5451792856392,B,D,Transformation Core,,True,False,False
7981,7981,"TAKARA STANDARD CO.,LTD.",Other Products,69.52833806480982,20.2825,44.90541903240491,74.24058593564541,B,C,Transformation Core,,False,False,False
6809,6809,TOA CORPORATION,Electric Appliances,64.02946591467602,20.984826923076916,42.507146418876474,71.21620625307182,C,D,Bridge / Diversifier,,True,False,False
6058,6058,VECTOR INC.,Services,72.25729518928027,27.248903846153844,49.75309951771706,79.83242144501324,B,D,Transformation Core,,True,False,False
7864,7864,"FUJI SEAL INTERNATIONAL,INC.",Other Products,68.25119422713564,16.014480769230765,42.13283749818321,73.53815682492461,B,C,Transformation Core,,False,False,False
9861,9861,"YOSHINOYA HOLDINGS CO.,LTD.",Retail Trade,67.68604631605596,23.192019230769223,45.43903277341259,77.31823456473987,B,C,Transformation Core,,False,False,False
2767,2767,TSUBURAYA FIELDS HOLDINGS INC.,Wholesale Trade,40.8428666944654,16.559903846153844,28.701385270309625,58.46357668195598,C,C,Bridge / Diversifier,,False,False,False
2810,2810,House Foods Group Inc.,Foods,57.51711628578143,20.006903846153847,38.76201006596764,67.63441395717979,C,C,Bridge / Diversifier,,False,False,False
6474,6474,NACHI-FUJIKOSHI CORP.,Machinery,61.683300586507855,16.20476923076923,38.94403490863854,69.92581532257933,C,D,Bridge / Diversifier,,True,False,False
7231,7231,"TOPY INDUSTRIES,LIMITED",Transportation Equipment,67.25697227230863,13.678846153846154,40.46790921307739,77.08224384067884,B,C,Transformation Core,,False,False,False
3660,3660,istyle Inc.,Information & Communication,67.44148943776068,20.996134615384612,44.21881202657265,77.18372828167746,B,D,Transformation Core,,True,False,False
4544,4544,"H.U. Group Holdings,Inc.",Services,52.3869533084858,23.557346153846147,37.97214973116597,64.8128243196672,D,D,Bridge / Diversifier,,True,True,False
4776,4776,"Cybozu,Inc.",Information & Communication,71.40228224037375,22.78728846153846,47.0947853509561,79.36216432311465,B,D,Transformation Core,,True,False,False
2004,2004,"Showa Sangyo Co.,Ltd.",Foods,65.33336541543608,14.462326923076922,39.897846169256496,71.93335097848986,B,C,Transformation Core,,False,False,False
1377,1377,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",43.78035332306075,20.770730769230767,32.27554204614576,60.079194327683425,C,C,Bridge / Diversifier,,False,False,False
4665,4665,"DUSKIN CO.,LTD.",Services,58.46232418884794,26.799557692307687,42.630940940577815,68.15427830386638,C,D,Bridge / Diversifier,,True,False,False
2229,2229,"CALBEE,Inc.",Foods,58.95406133044037,20.240384615384613,39.59722297291249,68.42473373174221,C,C,Bridge / Diversifier,,False,False,False
6356,6356,"NIPPON GEAR CO.,LTD.",Machinery,58.718856042746495,16.055,37.38692802137325,72.38627991441966,C,D,Bridge / Diversifier,,True,False,False
3923,3923,"RAKUS Co.,Ltd.",Information & Communication,66.5344313918586,24.526326923076923,45.53037915746776,76.68484635643132,B,D,Transformation Core,,True,False,False
6810,6810,"Maxell,Ltd.",Electric Appliances,63.09100671529458,16.725826923076916,39.908416819185746,70.70005369341203,C,D,Bridge / Diversifier,,True,False,False
2429,2429,"WORLD HOLDINGS CO.,LTD.",Services,66.68864089454596,23.040519230769227,44.864580062657595,72.67875249200029,B,D,Transformation Core,,True,False,False
7867,7867,"TOMY COMPANY,LTD.",Other Products,71.76646076697362,20.962980769230768,46.364720768102195,79.56246251274459,B,C,Transformation Core,,False,False,False
7936,7936,ASICS Corporation,Other Products,70.77855630258725,24.19728846153846,47.487922382062855,79.01911505733207,B,C,Transformation Core,,False,False,False
2270,2270,"MEGMILK SNOW BRAND Co.,Ltd.",Foods,58.49979180677574,15.65478846153846,37.0772901341571,68.17488549372666,C,C,Bridge / Diversifier,,False,False,False
5703,5703,"Nippon Light Metal Holdings Company,Ltd.",Nonferrous Metals,58.41219012853479,11.400923076923076,34.906556602728934,68.12670457069414,C,D,Bridge / Diversifier,,True,False,False
4208,4208,UBE Corporation,Chemicals,58.30653083497238,14.902826923076915,36.60467887902465,72.15950105014389,C,D,Bridge / Diversifier,,True,False,False
3626,3626,TIS Inc.,Information & Communication,54.62710493943417,21.047326923076923,37.83721593125554,70.13581680759788,C,D,Bridge / Diversifier,,True,False,False
4559,4559,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,66.84161889684114,20.668173076923075,43.754895986882104,72.76289039326264,B,C,Transformation Core,,False,False,False
3930,3930,"Hatena Co.,Ltd.",Information & Communication,68.07671716788525,20.105096153846148,44.0909066608657,77.53310353324598,B,D,Transformation Core,,True,False,False
2742,2742,"HALOWS CO.,LTD.",Retail Trade,62.87430288875828,16.91525,39.89477644437914,74.67177567972615,D,C,Bridge / Diversifier,,False,True,False
8103,8103,Meiwa Corporation,Wholesale Trade,60.8333468924631,8.838788461538462,34.83606767700078,69.45834079085472,C,C,Bridge / Diversifier,,False,False,False
1663,1663,K&O Energy Group Inc.,Mining,63.115872512390766,11.349807692307692,37.23284010234923,68.66827533636038,C,C,Bridge / Diversifier,,False,False,False
3765,3765,"GungHo Online Entertainment,Inc.",Information & Communication,25.272568839632143,18.88898076923077,22.080774804431456,49.89991286179769,C,D,Bridge / Diversifier,,True,False,False
6349,6349,KOMORI CORPORATION,Machinery,62.90592488858641,17.83228846153846,40.36910667506244,70.59825868872254,C,D,Bridge / Diversifier,,True,False,False
7990,7990,"GLOBERIDE,Inc.",Other Products,43.26426094506961,21.375692307692304,32.31997662638096,59.79534351978829,C,C,Bridge / Diversifier,,False,False,False
4933,4933,"I-ne CO.,LTD.",Chemicals,61.20159228170439,19.53178846153846,40.36669037162143,73.75178484584652,C,D,Bridge / Diversifier,,True,False,False
5817,5817,"JMACS Japan Co.,Ltd.",Nonferrous Metals,67.64187407516853,6.830711538461539,37.23629280681504,73.2030307413427,B,D,Transformation Core,,True,False,False
9531,9531,"TOKYO GAS CO.,LTD.",Electric Power and Gas,59.73723673463246,14.230384615384615,36.98381067500854,72.94638929495694,C,C,Bridge / Diversifier,,False,False,False
6367,6367,"DAIKIN INDUSTRIES,LTD.",Machinery,67.05569252868443,53.571269230769225,60.313480879726825,76.97153998168552,B,B,Dual Moat,,False,False,False
3046,3046,JINS HOLDINGS Inc.,Retail Trade,71.4526226979918,23.751326923076924,47.60197481053436,79.38985157480458,B,C,Transformation Core,,False,False,False
7955,7955,Cleanup Corporation,Other Products,66.23159923077931,19.999480769230765,43.11554000000504,76.51828866783771,B,C,Transformation Core,,False,False,False
7532,7532,Pan Pacific International Holdings Corporation,Retail Trade,70.67562696652277,22.004961538461536,46.34029425249216,78.96250392249661,B,C,Transformation Core,,False,False,False
4620,4620,"FUJIKURA KASEI CO.,LTD.",Chemicals,59.528457764559334,16.375500000000002,37.95197888227967,68.74065177050764,C,D,Bridge / Diversifier,,True,False,False
8050,8050,SEIKO GROUP CORPORATION,Precision Instruments,77.11574979711429,22.41703846153846,49.76639412932637,82.50457147932195,B,C,Transformation Core,,False,False,False
7545,7545,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,48.94754591260745,16.620153846153848,32.783849879380654,62.92115025193411,C,C,Bridge / Diversifier,,False,False,False
9987,9987,"SUZUKEN CO.,LTD.",Wholesale Trade,21.51356617967317,14.348423076923076,17.930994628298123,47.83246139882025,C,C,Bridge / Diversifier,,False,False,False
3167,3167,TOKAI Holdings Corporation,Wholesale Trade,68.46189692633116,21.345942307692308,44.90391961701174,73.65404330948215,B,C,Transformation Core,,False,False,False
3101,3101,"TOYOBO CO.,LTD.",Chemicals,60.81392641790768,16.62378846153846,38.71885743972307,69.44765952984923,C,D,Bridge / Diversifier,,True,False,False
7004,7004,Kanadevia Corporation,Machinery,56.74654317422729,16.866461538461536,36.80650235634441,67.21059874582502,C,D,Bridge / Diversifier,,True,False,False
