code_n,code,company_name,sector,phase2_rank,phase2_confidence_score,transformation_score,emerging_score,transformation_quant_evidence_level,emerging_disclosure_level,final_evidence_level,transformation_grade,emerging_grade,role_candidate,final_role,ai_infrastructure_category,close,avg_trading_value_60d
2269,2269,"Meiji Holdings Co.,Ltd.",Foods,160,0.98,59.88324105448254,19.948192307692302,2,0,2,C,C,Bridge / Diversifier,,,3747.0,4417956616.666667
9107,9107,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,161,0.98,57.931805966690646,13.234211538461537,2,0,2,C,C,Bridge / Diversifier,,,2585.0,17849093597.5
5331,5331,"NORITAKE CO.,LIMITED",Glass and Ceramics Products,162,0.8800000000000001,40.468971137288335,16.745173076923074,3,0,3,C,C,Bridge / Diversifier,,,4420.0,853827866.6666666
5440,5440,KYOEI STEEL LTD.,Iron and Steel,163,0.98,72.18991888672709,12.236942307692306,2,0,2,B,C,Transformation Core,,,1754.0,298099328.3333333
3865,3865,Hokuetsu Corporation,Pulp and Paper,164,0.98,77.89924795945348,14.42303846153846,3,0,3,B,C,Transformation Core,,,905.0,348046906.6666667
9534,9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,165,0.8800000000000001,66.502248067203,16.04198076923077,2,0,2,B,C,Transformation Core,,,732.0,192052623.33333337
6526,6526,Socionext Inc.,Electric Appliances,166,0.98,73.10480494206931,64.14103846153847,3,2,2,B,B,Dual Moat,Emerging Core,semiconductor,2862.0,17619074970.833332
5262,5262,Nippon Hume Corporation,Glass and Ceramics Products,167,0.98,52.2902914125919,9.523230769230768,3,0,3,C,C,Bridge / Diversifier,,,1030.0,512303433.3333333
7130,7130,"YAMAE GROUP HOLDINGS CO.,LTD.",Wholesale Trade,168,0.8800000000000001,59.317651439635966,16.59442307692308,2,0,2,C,C,Bridge / Diversifier,,,2885.0,246312053.33333337
7459,7459,MEDIPAL HOLDINGS CORPORATION,Wholesale Trade,169,0.8800000000000001,58.588273343378624,13.934846153846154,3,0,3,C,C,Bridge / Diversifier,,,2667.5,1173707812.5
7245,7245,"DAIDO METAL CO.,LTD.",Transportation Equipment,170,0.8800000000000001,66.40623451664393,16.224,3,0,3,B,C,Transformation Core,,,1093.0,550193408.3333334
6463,6463,"TPR CO.,LTD.",Machinery,171,0.98,76.45210657631597,15.684134615384616,3,1,3,B,D,Transformation Core,,,1377.0,197617228.33333337
2613,2613,"J-OIL MILLS, INC.",Foods,172,0.8800000000000001,74.16717148286926,12.524903846153846,3,0,3,B,C,Transformation Core,,,1968.0,210030045.0
2670,2670,"ABC-MART,INC.",Retail Trade,173,0.8800000000000001,48.75561958913924,22.879,2,0,2,C,C,Bridge / Diversifier,,,2560.5,1687652441.6666667
8255,8255,Axial Retailing Inc.,Retail Trade,174,0.98,69.71609813175422,19.589230769230767,3,0,3,B,C,Transformation Core,,,1026.0,168119678.33333334
5408,5408,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,175,0.98,59.907406598940085,10.556153846153846,1,0,1,C,C,Bridge / Diversifier,,,616.0,239147871.66666663
7606,7606,UNITED ARROWS LTD.,Retail Trade,176,0.98,58.68935275851041,23.138615384615377,2,0,2,C,C,Bridge / Diversifier,,,2467.0,552891135.0
6849,6849,NIHON KOHDEN CORPORATION,Electric Appliances,177,0.8800000000000001,43.47486764713112,23.00532692307692,1,1,1,C,D,Bridge / Diversifier,,,1410.5,922057090.0
9543,9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,178,0.8800000000000001,55.585225264157486,14.216384615384614,1,0,1,C,C,Bridge / Diversifier,,,1198.0,209472231.66666663
4206,4206,"Aica Kogyo Company,Limited",Chemicals,179,0.8800000000000001,66.90756069403892,18.41334615384615,3,1,3,B,D,Transformation Core,,,3406.0,1029594755.0
4631,4631,DIC Corporation,Chemicals,180,0.98,72.02673159699194,17.356403846153846,3,1,3,B,D,Transformation Core,,,4938.0,2285513820.0
6995,6995,"TOKAI RIKA CO.,LTD.",Transportation Equipment,181,0.8800000000000001,68.00251615665836,15.213403846153843,3,0,3,B,C,Transformation Core,,,2853.0,468268355.0
7832,7832,Bandai Namco Holdings Inc.,Other Products,182,0.98,74.06656808361896,22.463538461538462,3,0,3,B,C,Transformation Core,,,3721.0,9826299475.0
4534,4534,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,183,0.8800000000000001,58.847409028031265,19.04730769230769,2,0,2,C,C,Bridge / Diversifier,,,3365.0,411554175.0
8217,8217,"OKUWA CO.,LTD.",Retail Trade,184,0.98,66.63588374458409,18.89925,1,0,1,B,C,Transformation Core,,,784.0,89222235.0
1766,1766,TOKEN CORPORATION,Construction,185,0.8800000000000001,65.81247997528712,13.04355769230769,3,1,3,B,D,Transformation Core,,,12050.0,679098200.0
7994,7994,OKAMURA CORPORATION,Other Products,186,0.8800000000000001,41.102127904803915,20.561192307692306,3,0,3,C,C,Bridge / Diversifier,,,2280.0,456281468.3333333
9603,9603,"H.I.S.Co.,Ltd.",Services,187,0.8800000000000001,66.62056298268979,25.99059615384615,3,1,3,B,D,Transformation Core,,,1062.0,673689895.0
6580,6580,"Writeup Co.,Ltd.",Services,188,0.98,58.555910031723926,24.28113461538461,3,1,3,C,D,Bridge / Diversifier,,,753.0,205702778.33333337
6418,6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,189,0.98,78.68852940931681,16.823999999999998,3,1,3,A,D,Transformation Core,,,962.0,148250750.0
3092,3092,"ZOZO,Inc.",Retail Trade,190,0.98,60.01154032030489,22.368211538461537,1,0,1,C,C,Bridge / Diversifier,,,1018.0,5356770378.154297
9247,9247,TRE HOLDINGS CORPORATION,Services,191,0.8800000000000001,69.94892760493289,21.91140384615385,3,1,3,B,D,Transformation Core,,,1715.0,730388958.3333334
3479,3479,TKP Corporation,Real Estate,192,0.8800000000000001,58.2319925900526,19.79905769230769,2,0,2,C,C,Bridge / Diversifier,,,1562.0,323165016.6666667
9980,9980,MRK HOLDINGS INC.,Retail Trade,193,0.98,65.79357287193893,21.97309615384615,0,0,0,C,C,Bridge / Diversifier,,,98.0,107800986.66666669
9974,9974,"Belc CO.,LTD.",Retail Trade,194,0.98,64.44751310841244,19.23448076923077,2,0,2,C,C,Bridge / Diversifier,,,6130.0,187348066.66666663
6209,6209,NPR-RIKEN CORPORATION,Machinery,195,0.8800000000000001,63.688152011927315,17.056211538461532,3,1,3,C,D,Bridge / Diversifier,,,3885.0,380093691.6666667
6923,6923,"Stanley Electric Co.,Ltd.",Electric Appliances,196,0.98,66.25392463137003,16.475,2,1,2,B,D,Transformation Core,,,3586.0,2066017589.1666667
5929,5929,Sanwa Holdings Corporation,Metal Products,197,0.98,73.9312716168149,21.652826923076923,3,0,3,B,C,Transformation Core,,,3599.0,2475157598.3333335
4927,4927,POLA ORBIS HOLDINGS INC.,Chemicals,198,0.98,61.96740961040672,24.233769230769227,1,1,1,C,D,Bridge / Diversifier,,,1281.5,733567020.8333334
3050,3050,"DCM Holdings Co.,Ltd.",Retail Trade,199,0.8800000000000001,60.60298428439542,17.472961538461536,2,0,2,C,C,Bridge / Diversifier,,,1429.0,508394780.0
4112,4112,"Hodogaya Chemical Co.,Ltd.",Chemicals,200,0.98,68.07288594016953,16.604749999999996,3,1,3,B,D,Transformation Core,,,2235.0,164561026.66666666
6287,6287,SATO CORPORATION,Machinery,201,0.8800000000000001,67.74922091621981,22.19617307692307,3,1,3,B,D,Transformation Core,,,2219.0,169072476.66666666
7453,7453,"RYOHIN KEIKAKU CO.,LTD.",Retail Trade,202,0.8300000000000001,69.49749866777826,24.758999999999997,3,0,3,B,C,Transformation Core,,,3676.0,15092460411.666666
2201,2201,"Morinaga & Co.,Ltd.",Foods,203,0.8800000000000001,46.759980384620135,20.588211538461536,3,0,3,C,C,Bridge / Diversifier,,,2514.5,912455010.8333334
9404,9404,"Nippon Television Holdings,Inc.",Information & Communication,204,0.8800000000000001,60.08756093564209,18.136884615384616,3,1,3,C,D,Bridge / Diversifier,,,2824.0,1402408172.5
7610,7610,"TAY TWO CO.,LTD.",Retail Trade,205,0.98,70.63152273168996,17.25105769230769,2,0,2,B,C,Transformation Core,,,131.0,130786970.0
7984,7984,"KOKUYO CO.,LTD.",Other Products,206,0.8800000000000001,53.37102851321499,21.94957692307692,3,0,3,C,C,Bridge / Diversifier,,,812.5999755859375,856846988.002828
7600,7600,"Japan Medical Dynamic Marketing,INC.",Precision Instruments,207,0.8800000000000001,46.93197566949797,18.205673076923073,1,0,1,C,C,Bridge / Diversifier,,,842.0,332300625.0
5970,5970,G-TEKT CORPORATION,Metal Products,208,0.98,64.94894614334204,13.045153846153845,3,0,3,C,C,Bridge / Diversifier,,,2177.0,406910966.6666667
7599,7599,IDOM Inc.,Wholesale Trade,209,0.8800000000000001,44.97262970102607,17.070961538461535,1,0,1,C,C,Bridge / Diversifier,,,1342.0,1004378630.0
5851,5851,RYOBI LIMITED,Nonferrous Metals,210,0.98,67.04428099959324,9.571192307692309,3,1,3,B,D,Transformation Core,,,2710.0,330405475.0
2206,2206,"Ezaki Glico Co.,Ltd.",Foods,211,0.8800000000000001,58.87792131033669,20.763557692307693,2,0,2,C,C,Bridge / Diversifier,,,5368.0,1226195435.0
3697,3697,SHIFT Inc.,Information & Communication,212,0.98,61.22519983242097,92.42896153846154,2,3,2,C,A,Dual Moat,Dual Moat,quality_assurance,727.2000122070312,5806373240.805766
1301,1301,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",213,0.8800000000000001,56.08315698293062,13.461865384615384,3,0,3,C,C,Bridge / Diversifier,,,4300.0,285001450.0
9409,9409,TV Asahi Holdings Corporation,Information & Communication,214,0.8800000000000001,54.16949864606181,17.06980769230769,3,1,3,C,D,Bridge / Diversifier,,,3105.0,921650425.0
9706,9706,"Japan Airport Terminal Co.,ltd.",Real Estate,215,0.7800000000000001,63.77668643720719,21.29026923076923,3,0,3,C,C,Bridge / Diversifier,,,4775.0,1612961591.6666667
9936,9936,OHSHO FOOD SERVICE CORP.,Retail Trade,216,0.98,64.81386952127305,22.483480769230766,3,0,3,C,C,Bridge / Diversifier,,,2682.0,707268498.3333334
6395,6395,TADANO LTD.,Machinery,217,0.8800000000000001,18.244249363229756,17.006999999999998,2,1,2,C,D,Bridge / Diversifier,,,1241.0,622003466.6666666
8835,8835,TAIHEIYO KOUHATSU INCORPORATED,Wholesale Trade,218,0.98,55.153643414756495,8.234307692307691,1,0,1,C,C,Bridge / Diversifier,,,763.0,627204008.3333334
7550,7550,"ZENSHO HOLDINGS CO.,LTD.",Retail Trade,219,0.98,73.64051107419358,24.64826923076923,3,0,3,B,C,Transformation Core,,,7911.0,5247133653.333333
6436,6436,Amano Corporation,Machinery,220,0.8800000000000001,64.46704206019078,22.640673076923072,3,1,3,C,D,Bridge / Diversifier,,,3534.0,1123186771.6666667
8291,8291,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade,221,0.98,56.045783342005166,17.606096153846153,3,0,3,C,C,Bridge / Diversifier,,,548.0,88925090.0
4996,4996,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,222,0.8800000000000001,58.907823630590485,13.51286538461538,1,1,1,C,D,Bridge / Diversifier,,,733.0,498276386.6666667
9990,9990,SAC'S BAR HOLDINGS INC.,Retail Trade,223,0.98,69.45392561256399,18.46575,3,0,3,B,C,Transformation Core,,,712.0,64096080.0
4401,4401,ADEKA CORPORATION,Chemicals,224,0.8800000000000001,66.50758446911217,18.13142307692308,3,1,3,B,D,Transformation Core,,,4131.0,1990900181.6666667
5480,5480,"Nippon Yakin kogyo Co.,Ltd.",Iron and Steel,225,0.8800000000000001,47.126622360005506,12.347826923076925,0,0,0,D,C,Bridge / Diversifier,,,4495.0,411949041.6666667
7942,7942,JSP Corporation,Chemicals,226,0.8800000000000001,66.44578051934396,17.197499999999998,3,1,3,B,D,Transformation Core,,,2569.0,226544830.0
7981,7981,"TAKARA STANDARD CO.,LTD.",Other Products,227,0.8800000000000001,69.52833806480982,20.2825,3,0,3,B,C,Transformation Core,,,2968.0,426282983.3333333
6809,6809,TOA CORPORATION,Electric Appliances,228,0.8800000000000001,64.02946591467602,20.984826923076916,3,1,3,C,D,Bridge / Diversifier,,,1535.0,263924000.0
6058,6058,VECTOR INC.,Services,229,0.98,72.25729518928027,27.248903846153844,2,1,2,B,D,Transformation Core,,,1433.0,404857170.0
7864,7864,"FUJI SEAL INTERNATIONAL,INC.",Other Products,230,0.8800000000000001,68.25119422713564,16.014480769230765,3,0,3,B,C,Transformation Core,,,2621.0,597209216.6666666
9861,9861,"YOSHINOYA HOLDINGS CO.,LTD.",Retail Trade,231,0.98,67.68604631605596,23.192019230769223,1,0,1,B,C,Transformation Core,,,3163.0,1260047870.0
2767,2767,TSUBURAYA FIELDS HOLDINGS INC.,Wholesale Trade,232,0.8800000000000001,40.8428666944654,16.559903846153844,3,0,3,C,C,Bridge / Diversifier,,,1383.0,664230243.3333334
2810,2810,House Foods Group Inc.,Foods,233,0.8800000000000001,57.51711628578143,20.006903846153847,3,0,3,C,C,Bridge / Diversifier,,,3464.0,829138349.1666666
6474,6474,NACHI-FUJIKOSHI CORP.,Machinery,234,0.8800000000000001,61.683300586507855,16.20476923076923,2,1,2,C,D,Bridge / Diversifier,,,5760.0,668484025.0
7231,7231,"TOPY INDUSTRIES,LIMITED",Transportation Equipment,235,0.98,67.25697227230863,13.678846153846154,2,0,2,B,C,Transformation Core,,,2721.0,236382251.66666663
3660,3660,istyle Inc.,Information & Communication,236,0.98,67.44148943776068,20.996134615384612,3,1,3,B,D,Transformation Core,,,385.0,526125480.0
4544,4544,"H.U. Group Holdings,Inc.",Services,237,0.8800000000000001,52.3869533084858,23.557346153846147,0,1,1,D,D,Bridge / Diversifier,,,3186.0,854278609.1666666
4776,4776,"Cybozu,Inc.",Information & Communication,238,0.98,71.40228224037375,22.78728846153846,3,1,3,B,D,Transformation Core,,,2597.0,1370849053.3333333
2004,2004,"Showa Sangyo Co.,Ltd.",Foods,239,0.8800000000000001,65.33336541543608,14.462326923076922,3,0,3,B,C,Transformation Core,,,3150.0,240991866.66666663
1377,1377,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",240,0.8800000000000001,43.78035332306075,20.770730769230767,2,0,2,C,C,Bridge / Diversifier,,,4150.0,792116691.6666666
4665,4665,"DUSKIN CO.,LTD.",Services,241,0.8800000000000001,58.46232418884794,26.799557692307687,2,1,2,C,D,Bridge / Diversifier,,,4114.0,528490856.6666667
2229,2229,"CALBEE,Inc.",Foods,242,0.8800000000000001,58.95406133044037,20.240384615384613,3,0,3,C,C,Bridge / Diversifier,,,2870.5,1546889987.5
6356,6356,"NIPPON GEAR CO.,LTD.",Machinery,243,0.98,58.718856042746495,16.055,3,1,3,C,D,Bridge / Diversifier,,,1492.0,5332541846.666667
3923,3923,"RAKUS Co.,Ltd.",Information & Communication,244,0.98,66.5344313918586,24.526326923076923,3,1,3,B,D,Transformation Core,,,1039.0,2854616212.4676514
6810,6810,"Maxell,Ltd.",Electric Appliances,245,0.8800000000000001,63.09100671529458,16.725826923076916,2,1,2,C,D,Bridge / Diversifier,,,1970.0,466136956.6666667
2429,2429,"WORLD HOLDINGS CO.,LTD.",Services,246,0.8800000000000001,66.68864089454596,23.040519230769227,1,1,1,B,D,Transformation Core,,,2392.0,175359536.66666666
7867,7867,"TOMY COMPANY,LTD.",Other Products,247,0.98,71.76646076697362,20.962980769230768,3,0,3,B,C,Transformation Core,,,3186.0,1572488375.0
7936,7936,ASICS Corporation,Other Products,248,0.98,70.77855630258725,24.19728846153846,3,0,3,B,C,Transformation Core,,,4753.0,16440098733.333334
2270,2270,"MEGMILK SNOW BRAND Co.,Ltd.",Foods,249,0.8800000000000001,58.49979180677574,15.65478846153846,3,0,3,C,C,Bridge / Diversifier,,,3440.0,717011033.3333334
5703,5703,"Nippon Light Metal Holdings Company,Ltd.",Nonferrous Metals,250,0.8800000000000001,58.41219012853479,11.400923076923076,3,1,3,C,D,Bridge / Diversifier,,,3130.0,874260236.6666666
4208,4208,UBE Corporation,Chemicals,251,0.98,58.30653083497238,14.902826923076915,3,1,3,C,D,Bridge / Diversifier,,,2918.0,2941879385.0
3626,3626,TIS Inc.,Information & Communication,252,0.98,54.62710493943417,21.047326923076923,1,1,1,C,D,Bridge / Diversifier,,,3550.0,7694157528.333333
4559,4559,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,253,0.8800000000000001,66.84161889684114,20.668173076923075,3,0,3,B,C,Transformation Core,,,2230.0,212655758.33333337
3930,3930,"Hatena Co.,Ltd.",Information & Communication,254,0.98,68.07671716788525,20.105096153846148,3,1,3,B,D,Transformation Core,,,920.0,90137698.33333331
2742,2742,"HALOWS CO.,LTD.",Retail Trade,255,0.98,62.87430288875828,16.91525,0,0,0,D,C,Bridge / Diversifier,,,3720.0,139080066.66666666
8103,8103,Meiwa Corporation,Wholesale Trade,256,0.8800000000000001,60.8333468924631,8.838788461538462,3,0,3,C,C,Bridge / Diversifier,,,882.0,616020121.6666666
1663,1663,K&O Energy Group Inc.,Mining,257,0.8300000000000001,63.115872512390766,11.349807692307692,3,0,3,C,C,Bridge / Diversifier,,,4120.0,1031066625.0
3765,3765,"GungHo Online Entertainment,Inc.",Information & Communication,258,0.8800000000000001,25.272568839632143,18.88898076923077,1,1,1,C,D,Bridge / Diversifier,,,2305.0,709168105.0
6349,6349,KOMORI CORPORATION,Machinery,259,0.8800000000000001,62.90592488858641,17.83228846153846,3,1,3,C,D,Bridge / Diversifier,,,1446.0,224976855.0
7990,7990,"GLOBERIDE,Inc.",Other Products,260,0.8800000000000001,43.26426094506961,21.375692307692304,2,0,2,C,C,Bridge / Diversifier,,,2609.0,276182553.3333333
4933,4933,"I-ne CO.,LTD.",Chemicals,261,0.98,61.20159228170439,19.53178846153846,2,1,2,C,D,Bridge / Diversifier,,,1290.0,123226056.66666669
5817,5817,"JMACS Japan Co.,Ltd.",Nonferrous Metals,262,0.8800000000000001,67.64187407516853,6.830711538461539,3,1,3,B,D,Transformation Core,,,965.0,928973493.3333334
9531,9531,"TOKYO GAS CO.,LTD.",Electric Power and Gas,263,0.98,59.73723673463246,14.230384615384615,0,0,0,C,C,Bridge / Diversifier,,,6175.0,9789365941.666666
6367,6367,"DAIKIN INDUSTRIES,LTD.",Machinery,264,0.98,67.05569252868443,53.571269230769225,2,2,2,B,B,Dual Moat,,cooling,23630.0,28153308783.333332
3046,3046,JINS HOLDINGS Inc.,Retail Trade,265,0.98,71.4526226979918,23.751326923076924,3,0,3,B,C,Transformation Core,,,8110.0,1699515383.3333333
7955,7955,Cleanup Corporation,Other Products,266,0.98,66.23159923077931,19.999480769230765,1,0,1,B,C,Transformation Core,,,896.0,86421141.66666667
7532,7532,Pan Pacific International Holdings Corporation,Retail Trade,267,0.98,70.67562696652277,22.004961538461536,3,0,3,B,C,Transformation Core,,,823.5,9741535810.79661
4620,4620,"FUJIKURA KASEI CO.,LTD.",Chemicals,268,0.8800000000000001,59.528457764559334,16.375500000000002,3,1,3,C,D,Bridge / Diversifier,,,994.0,276325670.0
8050,8050,SEIKO GROUP CORPORATION,Precision Instruments,269,0.98,77.11574979711429,22.41703846153846,3,0,3,B,C,Transformation Core,,,7420.0,1845328000.0
7545,7545,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,270,0.8800000000000001,48.94754591260745,16.620153846153848,1,0,1,C,C,Bridge / Diversifier,,,1937.0,395680055.0
9987,9987,"SUZUKEN CO.,LTD.",Wholesale Trade,271,0.8800000000000001,21.51356617967317,14.348423076923076,3,0,3,C,C,Bridge / Diversifier,,,5124.0,1171492866.6666667
3167,3167,TOKAI Holdings Corporation,Wholesale Trade,272,0.8800000000000001,68.46189692633116,21.345942307692308,3,0,3,B,C,Transformation Core,,,1087.0,400618005.0
3101,3101,"TOYOBO CO.,LTD.",Chemicals,273,0.8800000000000001,60.81392641790768,16.62378846153846,3,1,3,C,D,Bridge / Diversifier,,,1915.0,1210438066.6666667
7004,7004,Kanadevia Corporation,Machinery,274,0.8800000000000001,56.74654317422729,16.866461538461536,3,1,3,C,D,Bridge / Diversifier,,,1366.0,1440936808.3333333
9962,9962,MISUMI Group Inc.,Wholesale Trade,275,0.98,64.90475030374584,22.968730769230767,2,0,2,C,C,Bridge / Diversifier,,,3675.0,4443064213.333333
9830,9830,TRUSCO NAKAYAMA CORPORATION,Wholesale Trade,276,0.8800000000000001,44.1406397445125,13.964269230769228,2,0,2,C,C,Bridge / Diversifier,,,2210.0,335124091.6666667
6850,6850,Chino Corporation,Electric Appliances,277,0.98,67.95335865212468,16.22184615384615,3,1,3,B,D,Transformation Core,,,1645.0,105882811.66666669
9994,9994,YAMAYA CORPORATION,Retail Trade,278,0.98,62.02894501627128,19.00551923076923,3,0,3,C,C,Bridge / Diversifier,,,2120.0,42954048.333333336
2809,2809,Kewpie Corporation,Foods,279,0.8800000000000001,57.997517897385805,20.11632692307692,3,0,3,C,C,Bridge / Diversifier,,,4074.0,1853444786.6666667
4611,4611,"Dai Nippon Toryo Company,Limited",Chemicals,280,0.98,44.13705311301579,16.177519230769228,3,1,3,C,D,Bridge / Diversifier,,,1275.0,213811660.0
8022,8022,Mizuno Corporation,Other Products,281,0.8800000000000001,44.678061118726966,21.018807692307693,3,0,3,C,C,Bridge / Diversifier,,,3180.0,805257741.6666666
8086,8086,NIPRO CORPORATION,Precision Instruments,282,0.8800000000000001,64.49337307355289,17.664365384615383,2,0,2,C,C,Bridge / Diversifier,,,1728.0,1319637650.8333333
7279,7279,HI-LEX CORPORATION,Transportation Equipment,283,0.98,66.92976404633272,13.83596153846154,3,0,3,B,C,Transformation Core,,,2348.0,275418620.0
3088,3088,MatsukiyoCocokara & Co.,Retail Trade,284,0.98,70.18159018824002,20.112846153846153,3,0,3,B,C,Transformation Core,,,2285.0,6540671277.5
2292,2292,S Foods Inc.,Foods,285,0.8800000000000001,47.54240877293688,12.881615384615383,0,0,0,D,C,Bridge / Diversifier,,,2655.0,251349011.66666663
4194,4194,"Visional,Inc.",Information & Communication,286,0.98,63.07822638469237,23.71517307692308,2,1,2,C,D,Bridge / Diversifier,,,8269.0,2253251585.0
6841,6841,YOKOGAWA ELECTRIC CORPORATION,Electric Appliances,287,0.98,72.81404991939634,78.83509615384615,3,3,3,B,A,Dual Moat,Dual Moat,factory_automation,5077.0,7155156395.0
1878,1878,"DAITO TRUST CONSTRUCTION CO.,LTD.",Real Estate,288,0.98,60.1254378507668,17.461096153846157,3,0,3,C,C,Bridge / Diversifier,,,3100.0,5921914433.333333
7520,7520,"Eco's Co.,Ltd.",Retail Trade,289,0.98,69.31479240733302,18.341,2,0,2,B,C,Transformation Core,,,2232.0,62678718.333333336
3558,3558,"JADE GROUP,Inc.",Retail Trade,290,0.98,60.46452247433142,19.203942307692305,3,0,3,C,C,Bridge / Diversifier,,,1682.0,310558428.3333333
