code,ticker,company_name,sector,transformation_quant_evidence_level,transformation_reform_disclosure_level,transformation_shareholder_return_evidence_level,emerging_disclosure_level,final_evidence_level,emerging_evidence_source,emerging_evidence_snippet,curated_evidence_flag,systematic_screening_flag
1802,1802.T,OBAYASHI CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
7914,7914.T,"Kyodo Printing Co.,Ltd.",Other Products,3,1,1,0,3,,no verified company disclosure,False,False
8041,8041.T,OUG Holdings Inc.,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
5714,5714.T,"DOWA HOLDINGS CO.,LTD.",Nonferrous Metals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
7433,7433.T,"Hakuto Co.,Ltd.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
4186,4186.T,"TOKYO OHKA KOGYO CO.,LTD.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4977,4977.T,Nitta Gelatin Inc.,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
6866,6866.T,HIOKI E.E.CORPORATION,Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
8200,8200.T,"RINGER HUT CO.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
9075,9075.T,"FUKUYAMA TRANSPORTING CO.,LTD.",Land Transportation,0,1,1,0,0,,no verified company disclosure,False,False
6368,6368.T,ORGANO CORPORATION,Machinery,3,1,1,3,3,https://www.organo.co.jp/en/about/strengths/,"Organo states that its ultrapure-water systems serve semiconductor plants at capacities up to 1,000 cubic metres per hour.",True,True
6482,6482.T,Yushin Company,Machinery,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
2612,2612.T,KADOYA SESAME MILLS INCORPORATED,Foods,2,1,1,0,2,,no verified company disclosure,False,False
7508,7508.T,G-7 HOLDINGS Inc.,Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
7504,7504.T,KOHSOKU CORPORATION,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
3023,3023.T,Rasa Corporation,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
4229,4229.T,"Gun Ei Chemical Industry Co.,Ltd.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
3712,3712.T,"Information Planning CO.,LTD.",Information & Communication,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6652,6652.T,IDEC CORPORATION,Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6125,6125.T,"OKAMOTO MACHINE TOOL WORKS,LTD.",Machinery,1,1,0,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5940,5940.T,"FUJISASH CO.,LTD.",Metal Products,3,1,0,0,3,,no verified company disclosure,False,False
2204,2204.T,"NAKAMURAYA CO.,LTD.",Foods,3,1,1,0,3,,no verified company disclosure,False,False
5384,5384.T,FUJIMI INCORPORATED,Glass and Ceramics Products,0,1,1,0,0,,no verified company disclosure,False,False
1887,1887.T,JDC CORPORATION,Construction,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6240,6240.T,YAMASHIN-FILTER CORP.,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4433,4433.T,"HITO-Communications Holdings,Inc.",Services,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
3193,3193.T,"Eternal Hospitality Group Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
4026,4026.T,"Konoshima Chemical Co.,Ltd.",Glass and Ceramics Products,1,1,1,0,1,,no verified company disclosure,False,False
3836,3836.T,AVANT GROUP CORPORATION,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6118,6118.T,"AIDA ENGINEERING,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7102,7102.T,"NIPPON SHARYO,LTD.",Transportation Equipment,3,1,1,0,3,,no verified company disclosure,False,False
9869,9869.T,"KATO SANGYO CO.,LTD.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
4971,4971.T,MEC COMPANY LTD.,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
8159,8159.T,"TACHIBANA ELETECH CO.,LTD.",Wholesale Trade,1,1,1,0,1,,no verified company disclosure,False,False
4664,4664.T,JAPAN RELIANCE SERVICE CORPORATION,Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
9993,9993.T,"YAMAZAWA CO.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
6229,6229.T,OKUMURA ENGINEERING corp.,Machinery,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
5706,5706.T,"Mitsui Kinzoku Company,Limited",Nonferrous Metals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
5906,5906.T,"MK SEIKO CO.,LTD.",Metal Products,3,1,1,0,3,,no verified company disclosure,False,False
3877,3877.T,"Chuetsu Pulp & Paper Co.,Ltd.",Pulp and Paper,2,1,1,0,2,,no verified company disclosure,False,False
2157,2157.T,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
2326,2326.T,Digital Arts Inc.,Information & Communication,2,1,1,3,3,https://www.daj.jp/en/about/business/,Digital Arts discloses integrated web email and file security products and patents in 27 countries and regions.,True,True
1762,1762.T,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
9757,9757.T,Funai Soken Holdings Incorporated,Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6407,6407.T,CKD Corporation,Machinery,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9837,9837.T,"MORITO CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
4393,4393.T,"Bank of Innovation,Inc.",Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6962,6962.T,DAISHINKU CORP.,Electric Appliances,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
2884,2884.T,Yoshimura Food Holdings K.K.,Foods,1,1,0,0,1,,no verified company disclosure,False,False
2209,2209.T,"IMURAYA GROUP CO.,LTD.",Foods,3,1,1,0,3,,no verified company disclosure,False,False
7974,7974.T,"Nintendo Co.,Ltd.",Other Products,2,1,1,0,2,,no verified company disclosure,False,False
6073,6073.T,ASANTE INCORPORATED,Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
4661,4661.T,"ORIENTAL LAND CO.,LTD.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6137,6137.T,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1835,1835.T,"TOTETSU KOGYO CO.,LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
9441,9441.T,"Bell-Park Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
7460,7460.T,"YAGI & CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
7630,7630.T,"ICHIBANYA CO.,LTD.",Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
7932,7932.T,"Nippi,Incorporated",Other Products,3,1,1,0,3,,no verified company disclosure,False,False
9900,9900.T,Sagami Holdings Corporation,Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
7033,7033.T,"Management Solutions Co.,Ltd.",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
2908,2908.T,"FUJICCO CO.,LTD.",Foods,1,1,1,0,1,,no verified company disclosure,False,False
3036,3036.T,ALCONIX CORPORATION,Wholesale Trade,1,1,1,0,1,,no verified company disclosure,False,False
1820,1820.T,"Nishimatsu Construction Co.,Ltd.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
7713,7713.T,"SIGMA KOKI CO.,LTD.",Precision Instruments,2,1,1,0,2,,no verified company disclosure,False,False
6496,6496.T,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4619,4619.T,"Nihon Tokushu Toryo Co.,Ltd.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4812,4812.T,DENTSU SOKEN INC.,Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
2286,2286.T,"Hayashikane Sangyo Co.,Ltd.",Foods,3,1,1,0,3,,no verified company disclosure,False,False
3692,3692.T,"FFRI Security,Inc.",Information & Communication,3,1,1,2,3,https://www.ffri.jp/en/en_products_top,FFRI discloses endpoint security managed services and automated malware-analysis products based on domestic core security R&D.,True,True
6994,6994.T,SHIZUKI ELECTRIC COMPANY INC.,Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6027,6027.T,"Bengo4.com,Inc.",Services,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
3091,3091.T,"BRONCO BILLY Co.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
1941,1941.T,CHUDENKO CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6247,6247.T,"HISAKA WORKS,LTD.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6627,6627.T,"Tera Probe,Inc.",Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
8237,8237.T,"MATSUYA CO.,LTD.",Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
2674,2674.T,"HARD OFF CORPORATION Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
4975,4975.T,JCU CORPORATION,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
6998,6998.T,"Nippon Tungsten Co.,Ltd.",Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4732,4732.T,"USS Co.,Ltd.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6466,6466.T,"TVE Co.,Ltd.",Machinery,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6149,6149.T,"Odawara Engineering Co.,Ltd.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7970,7970.T,"Shin-Etsu Polymer Co.,Ltd.",Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
6617,6617.T,"TAKAOKA TOKO CO.,LTD.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9303,9303.T,"The Sumitomo Warehouse Co.,Ltd.",Warehousing and Harbor Transportation Service,0,1,1,0,0,,no verified company disclosure,False,False
2317,2317.T,Systena Corporation,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4956,4956.T,"KONISHI CO.,LTD.",Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
1786,1786.T,Oriental Shiraishi Corporation,Construction,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
9305,9305.T,Yamatane Corporation,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
9537,9537.T,"HOKURIKU GAS CO.,LTD.",Electric Power and Gas,3,1,1,0,3,,no verified company disclosure,False,False
2819,2819.T,"EBARA Foods Industry,Inc.",Foods,1,1,1,0,1,,no verified company disclosure,False,False
6333,6333.T,TEIKOKU CORPORATION,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6855,6855.T,JAPAN ELECTRONIC MATERIALS CORPORATION,Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
6966,6966.T,"Mitsui High-tec,Inc.",Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
8802,8802.T,"Mitsubishi Estate Company,Limited",Real Estate,1,1,1,0,1,,no verified company disclosure,False,False
9692,9692.T,COMPUTER ENGINEERING & CONSULTING LTD.,Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
1720,1720.T,"TOKYU CONSTRUCTION CO., LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6165,6165.T,"PUNCH INDUSTRY CO.,LTD.",Machinery,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9166,9166.T,GENDA Inc.,Services,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
9890,9890.T,"MAKIYA CO.,LTD.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
7717,7717.T,"V Technology Co.,Ltd.",Precision Instruments,3,1,1,0,3,,no verified company disclosure,False,False
4392,4392.T,"Future Innovation Group,Inc.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
9880,9880.T,INNOTECH CORPORATION,Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3156,3156.T,Restar Corporation,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
6820,6820.T,ICOM INCORPORATED,Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
6677,6677.T,"SK-Electronics CO.,LTD.",Electric Appliances,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4384,4384.T,RAKSUL INC.,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6742,6742.T,"Kyosan Electric Manufacturing Co.,Ltd.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7727,7727.T,OVAL Corporation,Precision Instruments,3,1,1,0,3,,no verified company disclosure,False,False
4816,4816.T,"TOEI ANIMATION CO.,LTD.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
8285,8285.T,"MITANI SANGYO CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
1443,1443.T,"Giken Holdings Co.,Ltd.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6061,6061.T,"UNIVERSAL ENGEISHA CO.,LTD",Services,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
6055,6055.T,"JAPAN MATERIAL Co.,Ltd.",Services,0,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
5802,5802.T,"Sumitomo Electric Industries,Ltd.",Nonferrous Metals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
3553,3553.T,"KYOWA LEATHER CLOTH CO.,LTD.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
8860,8860.T,FUJI CORPORATION LIMITED,Real Estate,3,1,1,0,3,,no verified company disclosure,False,False
9338,9338.T,INFORICH INC.,Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
9740,9740.T,"CENTRAL SECURITY PATROLS CO.,LTD.",Services,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
8075,8075.T,Shinsho Corporation,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
7868,7868.T,"KOSAIDO Holdings Co.,Ltd.",Other Products,3,1,0,0,3,,no verified company disclosure,False,False
2330,2330.T,"Forside Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
2384,2384.T,"SBS Holdings,Inc.",Land Transportation,1,1,1,0,1,,no verified company disclosure,False,False
7921,7921.T,TAKARA & COMPANY LTD.,Other Products,3,1,1,0,3,,no verified company disclosure,False,False
9928,9928.T,"MIROKU JYOHO SERVICE CO.,LTD.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3496,3496.T,"AZOOM CO.,LTD",Real Estate,2,1,1,0,2,,no verified company disclosure,False,False
2207,2207.T,"MEITO CO.,LTD.",Foods,3,1,1,0,3,,no verified company disclosure,False,False
6364,6364.T,AIRMAN CORPORATION,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
8052,8052.T,"TSUBAKIMOTO KOGYO CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
3177,3177.T,"ARIGATOU SERVICES COMPANY,LIMITED",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
5184,5184.T,"NICHIRIN CO.,LTD.",Rubber Products,2,1,1,0,2,,no verified company disclosure,False,False
2489,2489.T,Adways Inc.,Services,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
5333,5333.T,NGK Corporation,Glass and Ceramics Products,2,1,1,0,2,,no verified company disclosure,False,False
6744,6744.T,NOHMI BOSAI LTD.,Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
9902,9902.T,NICHIDEN Corporation,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
3159,3159.T,"Maruzen CHI Holdings Co.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
7427,7427.T,"ECHO TRADING CO.,LTD.",Wholesale Trade,1,1,1,0,1,,no verified company disclosure,False,False
1885,1885.T,TOA CORPORATION,Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
4461,4461.T,DKS Co.Ltd.,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4082,4082.T,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",Chemicals,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4493,4493.T,"Cyber Security Cloud,Inc.",Information & Communication,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: cybersecurity,False,True
7730,7730.T,"MANI,INC.",Precision Instruments,2,1,1,0,2,,no verified company disclosure,False,False
6203,6203.T,"Howa Machinery,Ltd.",Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
7247,7247.T,MIKUNI CORPORATION,Transportation Equipment,2,1,1,0,2,,no verified company disclosure,False,False
4966,4966.T,"C.Uyemura & Co.,Ltd.",Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4958,4958.T,"T.HASEGAWA CO.,LTD.",Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
4498,4498.T,"Cybertrust Japan Co.,Ltd.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
5644,5644.T,METALART CORPORATION,Iron and Steel,1,1,1,0,1,,no verified company disclosure,False,False
9672,9672.T,"TOKYOTOKEIBA CO.,LTD.",Services,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
5958,5958.T,"SANYO INDUSTRIES,LTD.",Metal Products,3,1,1,0,3,,no verified company disclosure,False,False
9889,9889.T,JBCC Holdings Inc.,Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
3107,3107.T,"Daiwabo Holdings Co.,Ltd.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
4165,4165.T,"PLAID,Inc.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4431,4431.T,"Smaregi,Inc.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
4549,4549.T,"EIKEN CHEMICAL CO.,LTD.",Pharmaceutical,0,1,1,0,0,,no verified company disclosure,False,False
1815,1815.T,TEKKEN CORPORATION,Construction,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
1952,1952.T,"Shin Nippon Air Technologies Co.,Ltd.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
1721,1721.T,COMSYS Holdings Corporation,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
8151,8151.T,TOYO Corporation,Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
1803,1803.T,SHIMIZU CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
6134,6134.T,FUJI CORPORATION,Machinery,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
3979,3979.T,"ULURU.CO.,LTD.",Information & Communication,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
9896,9896.T,"JK Holdings Co.,Ltd.",Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
2760,2760.T,TOKYO ELECTRON DEVICE LIMITED,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
1879,1879.T,SHINNIHON CORPORATION,Construction,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
5801,5801.T,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
9227,9227.T,"Microwave Chemical Co.,Ltd.",Services,3,1,0,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
5726,5726.T,"OSAKA Titanium technologies Co.,Ltd.",Nonferrous Metals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: optical_communication,False,True
6882,6882.T,"Sansha Electric Manufacturing Co.,Ltd.",Electric Appliances,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
8244,8244.T,"Kintetsu Department Store CO.,Ltd.",Retail Trade,3,1,1,0,3,,no verified company disclosure,False,False
9982,9982.T,"Takihyo Co.,Ltd.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
9301,9301.T,Mitsubishi Logistics Corporation,Warehousing and Harbor Transportation Service,2,1,1,0,2,,no verified company disclosure,False,False
1938,1938.T,"NIPPON RIETEC CO.,LTD.",Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
2353,2353.T,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Real Estate,2,1,1,0,2,,no verified company disclosure,False,False
1860,1860.T,TODA CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
2666,2666.T,"AUTOWAVE Co.,Ltd.",Retail Trade,2,1,1,0,2,,no verified company disclosure,False,False
6493,6493.T,NITTAN Corporation,Transportation Equipment,2,1,1,0,2,,no verified company disclosure,False,False
9248,9248.T,"People, Dreams & Technologies Group Co.,Ltd.",Services,2,1,0,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: quality_assurance,False,True
8891,8891.T,"AMG HOLDINGS CO.,LTD.",Real Estate,2,1,1,0,2,,no verified company disclosure,False,False
6643,6643.T,"Togami Electric Mfg.Co.,Ltd.",Electric Appliances,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
4046,4046.T,"OSAKA SODA CO.,LTD.",Chemicals,2,1,1,1,2,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
8135,8135.T,ZETT CORPORATION,Wholesale Trade,2,1,1,0,2,,no verified company disclosure,False,False
8919,8919.T,"KATITAS CO.,LTD",Real Estate,3,1,1,0,3,,no verified company disclosure,False,False
4107,4107.T,ISE CHEMICALS CORPORATION,Chemicals,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: semiconductor,False,True
7608,7608.T,"SK JAPAN CO.,LTD.",Wholesale Trade,3,1,1,0,3,,no verified company disclosure,False,False
5280,5280.T,"Yoshicon Co.,Ltd.",Real Estate,3,1,1,0,3,,no verified company disclosure,False,False
6317,6317.T,Kitagawa Corporation,Machinery,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
1944,1944.T,KINDEN CORPORATION,Construction,3,1,1,1,3,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: power_grid,False,True
4686,4686.T,JUSTSYSTEMS CORPORATION,Information & Communication,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: business_data,False,True
6490,6490.T,PILLAR Corporation,Machinery,1,1,1,1,1,systematic_keyword_screen_from_phase2_fields,Systematic keyword/sector screen: factory_automation,False,True
